,city,population,latitude,longitude,activity_name,activity_description,ID
582,"Miravet, Spain",700,41.0407656,0.5998512,Mou-te i gaudeix!,Al matí realitzarem un circuit  amb patinets i bicicletes al pati de l'escola i per la tarda sortirem al poble a fer un passeig caminant i gaudint del nostre entorn més proper.,582
583,"Mollet del Valles (Mollet del Vallés)
, Spain",51294,41.5411881,2.2188527,La mobilitat sostenible ens dona joc (a partir de 4-5 anys / públic familiar),No description available,583
584,"Mollet del Valles (Mollet del Vallés)
, Spain",51294,41.5411881,2.2188527,Gincana habilitats bicis (de 7 a 12 anys,No description available,584
585,"Mollet del Valles (Mollet del Vallés)
, Spain",51294,41.5411881,2.2188527,Pedala i respira (tots els públics /públic familiar),Activitat Lúdica,585
586,"Mollet del Valles (Mollet del Vallés)
, Spain",51294,41.5411881,2.2188527,Mollet a peu,No description available,586
587,"Mollet del Valles (Mollet del Vallés)
, Spain",51294,41.5411881,2.2188527,Gincana infantil amb bicicletes (de 3 a 6 anys),Lúdica,587
588,"Mollet del Valles (Mollet del Vallés)
, Spain",51294,41.5411881,2.2188527,aller cistelles cartró per bicis/patinets,No description available,588
589,"Mollet del Valles (Mollet del Vallés)
, Spain",51294,41.5411881,2.2188527,ITB (taller revisió i reparació),Práctica repació Bicicletes,589
590,"Mollet del Valles (Mollet del Vallés)
, Spain",51294,41.5411881,2.2188527,Taller de pintura: etiqueta la teva bici + caixa d'eines per a petits ciclistes (de 5 a 10 anys),No description available,590
591,"Mollet del Valles (Mollet del Vallés)
, Spain",51294,41.5411881,2.2188527,Caminada Gallecs,No description available,591
592,"Monistrol de Montserrat, Spain",3176,41.6107783,1.8434162,Caminada Cultural,"S'organitzarà una caminada pel municipi, per descobrir elements d'interès cultural.",592
593,"Mont-ras, Spain",1715,41.9081233,3.1517209,Caminada,S'organitzarà una caminada popular conjuntament amb l'Escola Torres Jonama de Mont-ras i una bicicletada que s'intentarà organitzar amb col·laboració d'empreses del municipi,593
594,"Montbrió del Camp, Spain",3200,41.1219298,1.0047768,Parc de trànsit de bicicletes/ trànsit i activitats de mobilitat sostenible fomentant lús de la bicicleta a pares i alumnes,"Impartir a l'escola municipal unes jornades de mobilitat amb bicicletes. amb l'objectiu de fomentar l'ús de transport sostenible, amb espacial incidència a la bicicleta i patinets i la mobilitat segura i sostenible",594
595,"Montbrió del Camp, Spain",3200,41.1219298,1.0047768,Iniciació Marxa nòrdica,Jornada d'iniciació a la marxa nòrdica,595
596,"Montbrió del Camp, Spain",3200,41.1219298,1.0047768,bicicletada popular,No description available,596
597,"Montcada i Reixac, Spain",35000,41.4931546,2.181871000000001,Minicros,No description available,597
598,"Montcada i Reixac, Spain",35000,41.4931546,2.181871000000001,Vial education,No description available,598
599,"Montcada i Reixac, Spain",35000,41.4931546,2.181871000000001,pedaling,No description available,599
600,"Montcada i Reixac, Spain",35000,41.4931546,2.181871000000001,Tactic pedestreanisation,No description available,600
601,"Montesquiu, Spain",1140,42.1095379,2.2082961,Dia amb bicicleta,"Promocionar anar a les escoles amb bicicleta i fer una sortida amb bicicelta un cop acabat l'horari escolar, un circuit i berenar.",601
602,"Montferrer i Castellbò, Spain",1060,42.3414677,1.4282184999999572,Dia de bicicleta,Dia de bicicleta,602
603,"Montgat, Spain",11325,41.4684703,2.2850483,Circuit de bicicletes,Circuit de bicicletes per a nens fins a 12 anys,603
604,"Montgat, Spain",11325,41.4684703,2.2850483,Circuit de karts,Circuit de karts per a nens fins a 12 anys,604
605,"Montgat, Spain",11325,41.4684703,2.2850483,"Tallers sobre mobilitat: ""Confeccionem nous transports sostenibles amb materials reciclats"" i  "" Redissenyant la ciutat amb element de mobilitat sostenible""",Tallers per a nens sobre mobilitat,605
606,"Montornès de Segarra, Spain",95,41.6011643,1.2310613,Caminada pel terme,Fer una caminada pels voltants de Montornès de Segarra i Mas de Bondia per conèixer l'entorn.,606
607,"Moraleja, Spain",6585,40.0703045,-6.6576219,Pedalea y come sano,"La actividad consiste en que los alumnos de la población de Moraleja asistan los días señalados al colegio en bicicleta, similar o andando y que de esta manera se evite el uso del coche o vehículos de motor. Se espera que los alumnos vean esto como una manera diferente de ir al colegio y lo tomen por habito. A la llegada de los alumnos al colegio cada día, se les entregara una pieza de fruta para que tengan un suplemento alimenticio saludable a la hora de la merienda en el recreo. De esta manera se pretende combinar el ejercicio con una alimentación sana. Los centros de educación primaria serian, C.P Cervantes y C.P virgen de la vega.",607
608,"Móstoles, Spain",210000,40.3232129,-3.8676291,Talleres STOP ACCIDENTES,"Talleres de chapas y cd´s donde se aprovecha la actividad, para concienciar a los más pequeños, sobre la seguridad en la Movilidad",608
609,"Móstoles, Spain",210000,40.3232129,-3.8676291,Parking Day,"Talleres infantiles donde se aprovecha la actividad, para concienciar a los más pequeños, sobre buenos hábitos en  movilidad, para reducir la contaminación",609
610,"Móstoles, Spain",210000,40.3232129,-3.8676291,Muevete con la ONCE,"Talleres infantiles donde los más pequeños, toman conciencia de los obstáculos que tienen las personas  con reducida o nula visión, para moverse en las ciudades",610
611,"Móstoles, Spain",210000,40.3232129,-3.8676291,Diálogos para la reflexión,"Diálogos con preadolescentes, para toman conciencia de los obstáculos que tienen las personas  con movilidad reducida, en sus desplazamientos.",611
612,"Móstoles, Spain",210000,40.3232129,-3.8676291,DÍA EUROPEO SIN COCHE,"DÍA EUROPEO SIN COCHE donde quedará limitada la circulación vial, en un área del municipio",612
613,"Móstoles, Spain",210000,40.3232129,-3.8676291,CIRCUITO DE EDUCACIÓN VIAL MAPFRE,"Circuito de Educación Vial, donde se dará formación  durante 5 días, en materia de Educación Vial, a los jóvenes del municipio. Pudiendo posteriormente, practicar con vehículos rodados.",613
614,"Móstoles, Spain",210000,40.3232129,-3.8676291,Exhibición baile en RENFE CENTRAL,"Exhibición de baile de la Academia La Caleta, en RENFE CENTRAL",614
615,"Móstoles, Spain",210000,40.3232129,-3.8676291,RECOMENDACIONES EN REDES SOCIALES,"Recomendaciones en Redes Sociales, por parte de Policía Municipal.",615
616,"Móstoles, Spain",210000,40.3232129,-3.8676291,VISITA TECNOLÓGICA,Visita tecnológica del IES El Cañaveral a la sede de Arriva Madrid,616
617,"Móstoles, Spain",210000,40.3232129,-3.8676291,PRESENTACIÓN DE ELECTRIFICACIÓN DEL TRANSPORTE URBANO EN EL MUNICIPIO,"Onda Cero, presentando la electificación del transporte urbano en el municipio. Puertas abiertas, visita al autobús eléctrico en cabecera de Móstoles Central",617
618,"Motril, Spain",60000,36.7489747,-3.5180363,"Ruta en bicicleta por los carriles bici de Motril, gymkana en el Parque de las Américas, exposición de vehículos eléctricos y concurso de dibujo para escolares “BICIMUEVETE POR MOTRIL”.","Viernes 20 de septiembre. Horario de 17 a 21 horas. 

1.- Ruta en bicicleta por los carriles bici de la ciudad, terminando en el parque de las Américas, donde se van a desarrollar el resto de actividades programadas.
2.- Gymkana con diferentes estaciones donde se explicarán los beneficios del transporte publico para la salud y el medio ambiente. 
3.-Colchones hinchables.
4.-Exposición de vehículos eléctricos. 
5.-concurso “BICIMUEVETE POR MOTRIL”, dirigido a escolares de
educación primaria de todos los centros del municipio. Consiste en la presentación de dibujos originales realizados por niñ@s. La temática de los dibujos será relativa a la eficiencia energética en el transporte y movilidad sostenible en nuestra ciudad.",618
619,"Murcia, Spain",459403,37.9922399,-1.1306544,Parking day,"Reserva durante todo el día de unos 30 metros lineales de aparcamiento en batería ( unos 140 metros cuadrados de calzada de aparcamiento) para destinarlo a actividades para los peatones: juegos de mesa, punto de información, taller. También se instalará un punto para hacer el bici registro de bicicletas particulares (https://www.biciregistro.es/#/home)",619
620,"Murcia, Spain",459403,37.9922399,-1.1306544,Car-free day,Se cerrará al tráfico varios tramos de calles de la ciudad de Murcia durante todo el día con actividades diversas. Esta actividad se muestra más extendida en el apartado de día sin coche más abajo.,620
621,"Murcia, Spain",459403,37.9922399,-1.1306544,"Ruta familiar en bici con participantes invidentes que irán en tándem, coincidiendo con el día sin coches","Ruta en bici por la ciudad de Murcia, partiendo de la zona que se cortará al tráfico el día sin coches. La ruta en bici será de unas 2'5-3 horas  y tendrá una parada en el Museo de la Ciudad, que este año cumple su 25 aniversario, donde técnicos del museo ofrecerán a los participantes de la ruta una breve charla de unos 15 minutos sobre aspectos interesantes de la ciudad, y lo que se puede encontrar en le Museo invitándoles a visitarlo.
Además en estas rutas se pretende enseñar a los participantes los carriles existentes, y cómo circular por ellos y por tramos donde no hay carriles bici y hay que compartir con el tráfico rodado, incidiendo en las medidas de seguridad que siempre tienen que tener en cuenta ( casco, luces, timbre, posición en la vía, indicación de movimientos como giros...)
En esta ruta además van a participar personas invidentes que irán en tándem gracias a la colaboración de la ONCE ( https://www.once.es/)",621
622,"Murcia, Spain",459403,37.9922399,-1.1306544,Ruta peatonal guiada coincidiendo con el día sin coches,"Ruta peatonal guiada por la ciudad de Murcia, partiendo de la zona que se cortará al tráfico el día sin coches. La ruta durará unas dos horas y discurrirá por rincones de la ciudad que se irán explicando a los participantes",622
623,"Nalec, Spain",80,41.5602211,1.1155172,CAMINADA FOTOGRAFICA,"RUTA PER LA VALL DEL CORB CAPTANT ELS CAMPS D'OLIVERES, VINYES, ETC",623
624,"Navarcles, Spain",5973,41.7535973,1.9062603,Mobilitat segura amb patinets elèctrics. Vehicles de mobilitat personal (VMP),Xerrada a les escoles amb col·laboració dels Mossos d'Esquadra de la Mobilitat segura amb patinets elèctrics. Vehicles de mobilitat personal (VMP).,624
625,"Navata, Spain",1450,42.2240903,2.8614511,Pacificació trànsit al voltant de l'escola,Tancar al trànsit de vehicles els carrers pròxims a l'escola per facilitar l'accés a peu o amb bicicleta.,625
626,"Olesa de Bonesvalls, Spain",2016,41.3502414,1.8489571,Bicicletada popular,Passejada amb bicicleta pel municipi d'Olesa de Bonesvalls,626
627,"Olesa de Montserrat, Spain",23645,41.5451695,1.8913371,Pedalada popular,Pedalada pels carrers del poble.,627
628,"Olius, Spain",1015,42.0089338,1.5646092,caminada,No description available,628
629,"Olost, Spain",1218,41.989812,2.0959429,Bicibus,Els alumnes de l'escola van tots amb bicicleta de casa seva a l'escola,629
630,"Olot, Spain",33981,42.1822078,2.4880242,2a edició jornades de sensibilització escoles,No description available,630
631,"Olot, Spain",33981,42.1822078,2.4880242,taller bicis actives,No description available,631
632,"Olot, Spain",33981,42.1822078,2.4880242,Spinning,No description available,632
633,"Olot, Spain",33981,42.1822078,2.4880242,Fem salut al parc nou,No description available,633
634,"Olot, Spain",33981,42.1822078,2.4880242,Caminada saludable,No description available,634
635,"Olot, Spain",33981,42.1822078,2.4880242,Documental i debat final,No description available,635
636,"Olot, Spain",33981,42.1822078,2.4880242,Concurs de dibuix,No description available,636
637,"Olot, Spain",33981,42.1822078,2.4880242,Circuit infantil d'aprenentatge per circular,No description available,637
638,"Orihuela, Spain",78505,38.08555279999999,-0.9480050999999999,muevete con seguridad,"Con la colaboración de la Policía Local del municipio, vamos a organizar jornada para el buen uso de vehículo eléctricos patinetes principalmente dirigido a la población en general y especialmente a los  más jóvenes del municipio.",638
639,"Oviedo, Spain",219910,43.36208157867061,-5.85097371234313,Yincana sobre Movilidad sostenible en el Parque lineal de Santullano,"Actividad para todos los públicos. Tendrá lugar de 10:00 a 14:00. Las personas participantes tendrán que completar el recorrido propuesto practicando la intermodalidad, combinando el uso de diferentes modos de transporte sostenibles: a pie, bicicleta, patinete, autobús o tren. Cada participantes decidirá el orden en que visita cada espacio y con que medios de transporte llega a él, concluyendo el recorrido en un tiempo máximo de cuatro horas.",639
640,"Oviedo, Spain",219910,43.36208157867061,-5.85097371234313,Educación canina para viajar en transporte público,"En colaboración con las educadoras caninas del albergue de animales de Oviedo y la RENFE, se impartirá este talles donde de enseñará a los dueños a mascotas a viajar con ellos en tren, con técnicas para disminuir la stress que el viaje pueda causar a los animales.",640
641,"Oviedo, Spain",219910,43.36208157867061,-5.85097371234313,Paseo natural con miembros de la ONCE,"Por la senda verde desde el Parque de Invierno hasta el Aula de la Manjoya, se realizará este paseo en colaboración con la ONCE para visibilizar un tipo de movilidad sostenible e inclusiva.",641
642,"Oviedo, Spain",219910,43.36208157867061,-5.85097371234313,"Concurso escolar ""El autobús es tuyo, ponle nombre""","Entre los escolares del concejo se realiza un concurso para elegir un nombre que se pondrá a uno de los nuevos autobuses eléctricos de la flota urbana. El nombre ha de ser relacionado con la temática, y será visible en el frontal del autobús, consiguiendo así acercar este servicio a los mas jóvenes.",642
643,"Oviedo, Spain",219910,43.36208157867061,-5.85097371234313,Marcha ciclista por la ciudad,"En colaboración con la asociación AsturiesConbici, y la colaboración de la policía local, se hace esta marcha cicloturista por la ciudad para poner en valor las ventajas de utilizar este medio de transporte.",643
644,"Pacs del Penedès, Spain",911,41.3605895,1.6727287,Circuito viario,"La actividad de circulación viaria para alumnos de educación primaria de la Escuela El Drac de Pacs del Penedès es una práctica educativa diseñada para enseñarles normas básicas de tráfico y seguridad vial. Durante esta actividad, los niños aprenden a identificar señales de tránsito, cruzar la calle de manera segura, usar correctamente los pasos de peatones y entender la importancia de respetar las normas de tráfico. A menudo, se utilizan escenarios simulados, como parques de tráfico o juegos interactivos, donde los alumnos pueden practicar lo aprendido en un entorno controlado. El objetivo es fomentar actitudes responsables y seguras como peatones, ciclistas y futuros conductores.",644
645,"Pacs del Penedès, Spain",911,41.3605895,1.6727287,Biciletada popular,"La bicicletada popular, en este contexto, es una actividad abierta a toda la ciudadanía en la que participan alumnos de educación primaria junto con sus familias y otros miembros de la comunidad. Durante este evento, los participantes recorren en bicicleta un trayecto por la ciudad o en un entorno natural, promoviendo la convivencia, el ejercicio físico y el respeto por el medio ambiente. La actividad busca involucrar a personas de todas las edades en una jornada de ocio saludable, al mismo tiempo que se fomenta la conciencia sobre la movilidad sostenible y la seguridad vial.",645
646,"Paiporta, Spain",27184,39.4274468,-0.4184093,Actividades medio ambientales,"Actividades de educación nen los centros educativos de Paiporta para promocionar la movilidad sostenible, el ahorro energético y la vida saludable",646
647,"Paiporta, Spain",27184,39.4274468,-0.4184093,Passejada,Ruta a pie por el municipio de Paiporta,647
648,"Paiporta, Spain",27184,39.4274468,-0.4184093,Visita al Tancat de la Pipa,Ruta en bici hasta el Tancat de la Pipa,648
649,"Paiporta, Spain",27184,39.4274468,-0.4184093,Matinal de bicipatines,Ruta por el municipio en bici y patines,649
650,"Palafolls, Spain",9256,41.6684521,2.750733500000024,Semana de la movilidad sostenible,No description available,650
651,"Palafrugell, Spain",25000,41.918304,3.1624042,Circuit d'aprenentatge,Circuit amb senyalització de trànsit i cars manuals.,651
652,"Palau-solità i Plegamans, Spain",15000,41.5839461,2.1804146,Tallers participatius per elaborar el mapa de mobilitat activa de Palau-solità i Plegamans,No description available,652
653,"Palencia, Spain",81000,42.0096857,-4.528801599999952,MOVISOP,"The Palencia City Council, reinforcing its commitment as a Smart City, has been developing a series of actions that are committed to reducing CO2 emissions, through, among others, the promotion of sustainable mobility, with special emphasis on the possibilities that currently exist. proposes sustainable mobility.
With this perspective, the Local Development Agency of the Palencia City Council (ADL) organized in previous editions the Palencia Sustainable Mobility Fair (MoviSoP), combining motivation and awareness activities, a technical day, and an exhibition
of vehicles, among other actions.
MoviSoP, in its 2024 edition, will be held from Thursday, September 19 to Sunday, September 22, within the framework of the European Mobility Week, with activities planned to promote sustainable mobility in collaboration with associations, companies and
entities, as well as actions framed in the 2024 motto of the European Sustainable Mobility Week: “shared public space”.
- Thursday, September 19: Training and Dissemination Day (Woodland Green Tour, Science Workshop, Dissemination Days, Art and Sustainability Exhibition, UVA Collaboration Presentation Experiment, Metro/Minute or Step/Minute Project).
- Friday, September 20: Shared Public Space Day (Orientation and cycling race, BMX and SKATE Exhibition or Contest, Bicycle repair workshop and Electric scooter repair workshop, Learn to ride a bike, Learn to drive an electric scooter, Children's Activities and other complementary actions to enjoy the space public released).
- Saturday, September 21: vehicle exhibition along Calle Mayor, Parque del Salón de Isabel II, Plaza Mayor, and Pío XII. Sale of sustainable products in shops and alternative proposal for gastronomic leisure (Promotions of commercial and hospitality establishments, Sustainable products market).
- Sunday, September 22: Mobility Day (Build your own car and participate, Crazy Cars and Free Bus)",653
654,"Pallejà, Spain",11486,41.4213871,1.9972813,"Caminada cultural pel nucli urbà ""Els enigmes de Pallejà""","Caminada guiada pel centre del poble que anirà seguint els elements patrimonials de la ruta existent de ""Els enigmes de Pallejà""",654
655,"Pallejà, Spain",11486,41.4213871,1.9972813,Curs de conducció eficient per a personal municipal,"Curs de formació per a fomentar la conducció eficient de vehicles entre el personal municipal, amb l'objectiu de reduir el consum de combustible i les emssions",655
656,"Pallejà, Spain",11486,41.4213871,1.9972813,"Taller ""Decorem cistelles per bicicletes""","Taller infantil que s'engloba en la programació de la Jugatecambiental del parc de la Molinada i que es consistirà en la decoració de cistelles de cartró per a bicicletes i patinets elèctrics, amb l'objectiu de fomentar la mobilitat activa amb aquests mitjans",656
657,"Pamplona, Spain",205762,42.812526,-1.6457745,Programación SEM 2024,Programación SEM 2024,657
658,"Parets del Vallès, Spain",18893,41.5636447,2.2288957,"Setmana de la Mobilitat, mou-te a Parets del Vallès - Gimcana d’habilitat en bicicleta (Escoles)","Dilluns, 16 
Plaça Dr. Trueta de 9.15 a 12.15 h
    • Gimcana d’habilitat en bicicleta (Escoles)",658
659,"Parets del Vallès, Spain",18893,41.5636447,2.2288957,Anem caminant a la feina,"Dimecres 18 de setembre
    • Proposta als treballadors del polígon Llevant a aparcar Parquig disuassori per anar caminant a la feina amb entrega de  informació i obsequi.",659
660,"Parets del Vallès, Spain",18893,41.5636447,2.2288957,Caminada pel Parc Fluvial,"Dijous 19
Sortida per a gent gran i adults en general
    • Recorregut pel Parc Fluvial",660
661,"Parets del Vallès, Spain",18893,41.5636447,2.2288957,Competició d'Skate al Casal de Joves Cal Jardiner,"Dissabte 21
    • Competició d'Skate al Casal de Joves Cal Jardiner",661
662,"Parets del Vallès, Spain",18893,41.5636447,2.2288957,Matinal Dia sense cotxes,"Diumnege 22 
   • Matinal amb realització de tallers per als més petits ( construcció de vehicles solars) xerrades sobre compra de vehicles elèctrics, presència d'associaciós que promouen la caminada, etc...",662
663,"Peal de Becerro, Spain",5345,37.9132725,-3.1252776999999696,Desplázate en bicicleta o con otros medios de transporte no contaminantes,"Se trata de que los niños acudan a su centro educativo a pie o con medio de transporte no contaminante: patines, bicicleta, etc., para lograr hábitos saludables entre los más pequeños.
También se hará campaña para que en esa semana las personas se desplacen a su centro de trabajo o para la realización de tareas propias de su actividad diaria, lo realicen, en todo lo posible, sin usar medios de transporte contaminantes. Un medio de concienciación entre la ciudadanía de la importancia de mejorar la calidad del aire de la localidad y la minoración de CO2 a la atmósfera, como consecuencia de nuestros desplazamientos.",663
664,"Peal de Becerro, Spain",5345,37.9132725,-3.1252776999999696,Charlas de padres/madres de alumnos sobre sus profesiones relacionadas con el sector del transporte,"Charlas realizadas en ambos colegios públicos de la localidad, donde los padres/madres de alumnos que se dediquen al sector del transporte, en sus distintos ámbitos de transporte, como puedan ser: de personas, bienes,  mercancías peligrosas, vehículos emergencias, etc., expongan cuales son sus actividades diarias y qué supone su profesión en relación a la movilidad sostenible y en su sostenibilidad en el tiempo.",664
665,"Peal de Becerro, Spain",5345,37.9132725,-3.1252776999999696,Marco Topo,"Aprender jugando en familia, dando a conocer y de visitar el entorno que nos rodea en una experiencia lúdica y participativa para disfrutar en familia. Cada aventura de Marco Topo se compone de un mapa del lugar a visitar, un set de pegatinas y una App web muy sencilla de usar donde se plantean retos para los más pequeños de la casa.
Esta actividad promueve la divulgación lúdica y creativa para que la infancia y sus familias puedan familiarizarse con el entorno, desarrollándose íntegramente a pie, visitando los distintos lugares donde se desarrolla este juego, interactuando con los distintos niños y padres/madres que les acompañen.",665
666,"Peal de Becerro, Spain",5345,37.9132725,-3.1252776999999696,Ecominuto,"Instalación de cartel en diversos lugares más representativos de la localidad: torres medievales, Fuente de los cinco caños, Zona ocio las Pilas, Plaza de toros, Pista de petanca y bolos serranos, Pabellón Municipal Deportes, etc. que muestra la distancia, calorías gatadas, emisiones evitadas, tiempo restante, etc., que supone desplazarse andando desde un punto, al resto de puntos.",666
667,"Peralada, Spain",1971,42.3083523,3.0094404,Compartim l'espai públic,Bicicletada popular,667
668,"Piera, Spain",18000,41.5217462,1.7502311,En bici sense edat,"Realització d'una xerrada i prova pilot del projecte voluntari ""En bici sense edat"" que consisteix en el transport de gent gran en tricicle per part de voluntaris",668
669,"Pizarro, Spain",650,39.15222379480043,-5.791893455364581,Dia de la Bicicleta,Talleres de formación vial y seguridad para bicicletas. Ruta ciclista. Circuito vial ciclista.,669
670,"Pizarro, Spain",650,39.15222379480043,-5.791893455364581,"Concurso de fotografía ""Movilidad Sostenible""",Recogida de fotografías realizadas en la localidad en la que se den a conocer distintas alternativas de movilidad sostenible en la localidad.,670
671,"Polinyà, Spain",8300,41.5560111,2.1597595,Pedalada,The proposal is to invite citizens living and working in Polinyà to participate in a popular biking ride for all ages during aproximately an hour around the village.,671
672,"Ponferrada, Spain",68530,42.5499958,-6.598259,Cursos circulación segura bicicleta y VMP,"La finalidad fue que los participantes adquieran los conocimientos sobre normas de circulación y las destrezas necesarias para desplazarse en bicicleta por la ciudad de forma segura.
Se impartirán en centros escolares del municipio de Ponferrada, y en horario de tarde a grupos de adultos.",672
673,"Ponferrada, Spain",68530,42.5499958,-6.598259,Jornadas explicativas transporte urbano.,"Charlas impartidas por personal del Servicio Municipal de Transportes de Ponferrada a alumnos de colegios. El objetivo es promover, difundir y fomentar en los alumnos la importancia del transporte público en la ciudad, las ventajas de su uso.",673
674,"Ponferrada, Spain",68530,42.5499958,-6.598259,Metrominuto escolar,"Se trata de crear un metrominuto por alumnos de un colegio de Ponferrada, en la que el colegio se sitúe en el centro del mapa, definiéndose el resto de puntos a partir de la distancia al mismo. Para resaltar la proximidad entre puntos de la ciudad para recordar que caminar es la mejor opción para desplazarnos entre ellos.",674
675,"Ponferrada, Spain",68530,42.5499958,-6.598259,Partido por la integración,"Participarán  varias asociaciones de personas con discapacidad, Policía, Bomberos y trabajadores del Ayuntamiento de Ponferrada.",675
676,"Ponferrada, Spain",68530,42.5499958,-6.598259,Visitas escolares al Museo del Ferrocarril. Traslado en autobús desde el colegio al Museo.,"Escolares realizarán una visita guiada al Museo de Ferrocarril de Ponferrada en la que conocerán la historia de este medio de transporte, que sigue siendo una alternativa al uso del coche en muchas ciudades.",676
677,"Ponferrada, Spain",68530,42.5499958,-6.598259,Entrada gratuita al Castillo y a los Museos de Ponferrada,Día de entrada gratuita al Castillo y a los Museos de Ponferrada,677
678,"Ponferrada, Spain",68530,42.5499958,-6.598259,La multa de los niños.,"Se realizará un paseo con los alumnos (montados en sillas de ruedas) por los alrededores de sus colegios, acompañados de la Policía municipal y la asociación AMBI, identificando y multando simbólicamente a los coches mal aparcados y descubriendo las barreras arquitectónicas existentes en la ciudad, especialmente las que dificultan la movilidad de las personas que se desplazan en silla de ruedas.",678
679,"Ponferrada, Spain",68530,42.5499958,-6.598259,Talleres en la calle,Se corta una calle de la ciudad para realizar talleres y promover el uso lúdico del espacio público,679
680,"Ponferrada, Spain",68530,42.5499958,-6.598259,Marcha ciclista sin malos humos,Marcha abierta a todo el mundo y a cualquier modo de transporte sobre ruedas no motorizado.,680
681,"Porqueres, Spain",4530,42.1201953,2.7462869999999384,TANCAMENT PL. MARIA FORTUNY,"Es preveu realitzar el tancament del de la pl. Maria Fortuny perquè esdevingui d'ús exclusiu per anar a peu, i d'aquesta manera ser un espai segur per als vianants que poden anar de la pl. major a l'escola pública.",681
682,"Porqueres, Spain",4530,42.1201953,2.7462869999999384,enquesta de tancaments de carrers,"Realitzar una enquesta en la Pl. Marià Fortuny, perquè la gent opini si els hi ho han troba pràctic la mesura executada i si creuen necessari un altre carrer a restringir el trànsit o altres mesures.",682
683,"Pozuelo de Alarcón, Spain",88000,40.4475272,-3.8074152,INAUGURACIÓN CIRCUITO ECOVIAL,"INAUGURACIÓN DEL CIRCUITO ECOVIAL. Presentación del Circuito de educación vial y manejo de vehículos de movilidad personal del Parque Forestal Adolfo Suárez. Este innovador circuito didáctico, integrado en un espacio natural, tiene como finalidad la realización de prácticas de manejo y conducción de bicicletas, patines u otros vehículos de movilidad personal, demostrando que es posible compartir nuestro espacio público de forma segura, cómoda y agradable entre los peatones y las diferentes modalidades de transporte. 
El Circuito Ecovial, el primero de sus características, quiere promover una movilidad no sólo segura, sino también saludable y responsable con el medio ambiente; para ello el recorrido incluye información sobre el valor del entorno natural. En la iniciativa ha colaborado Metro Ligero Oeste; el circuito servirá de apoyo a las diferentes actividades educativas que se vienen organizando conjuntamente para la promoción de una movilidad más sostenible.",683
684,"Pozuelo de Alarcón, Spain",88000,40.4475272,-3.8074152,RUTA CICLISTA UNIVERSITARIA POZUELO 2024,"7 kilómetros en bicicleta para recorrer los Campus Universitarios de Madrid y Pozuelo de Alarcón. Participan docentes, estudiantes, y responsables de movilidad y sostenibilidad de la Universidad Francisco Vitoria, ESIC, Universidad Complutense, Metro Ligero Oeste y Ayuntamiento de Pozuelo de Alarcón.",684
685,"Pozuelo de Alarcón, Spain",88000,40.4475272,-3.8074152,SIMULADOR DE CONDUCCIÓN DE TRENES,"Una actividad en la que los vecinos del municipio podrán vivir en primera persona, a través de un simulador, como es conducir un tren, la experiencia de conducir un tren.

De 11:00 a 14:00 y de 16:00 a 19:00h. Auditorio Padre Vallet.",685
686,"Pozuelo de Alarcón, Spain",88000,40.4475272,-3.8074152,SIMULADOR DE CONDUCCIÓN DE TRENES,"Una actividad en la que los vecinos del municipio podrán vivir en primera persona, a través de un simulador, como es conducir un tren, la experiencia de conducir un tren.

De 11:00 a 14:00. Auditorio Padre Vallet.",686
687,"Pozuelo de Alarcón, Spain",88000,40.4475272,-3.8074152,FIESTA DE LA BICICLETA,"Actividad para todos los públicos realizando un recorrido en bicicleta de 18 kilómetros por las vías y parques públicos del municipio, libres de vehículos motorizados. 

Recorrido:
•	Salida: A las 10:00 h: Recinto del Mercadillo en C/San Juan de la Cruz-Avda. Pablo VI-C/Francia-Avda. Europa-Avda. Carlos III(Km4)-Avda. Italia-Avda. Juan XXIII-Pza. Constitución-Avda. Juan XXIII-Avda. Camino de las Huertas (giro Cruz Roja)-Avda. Juan Pablo II-Avda. Pablo VI-C/San Juan de la Cruz-Camino de Alcorcón-Paseo del Club Deportivo-Aparcamiento, Avituallamiento(Km9).
•	Vuelta: Aparcamiento Paseo Club Deportivo-Circuito Biosaludable-C/Cañada de las Carreras-Paseo de la Finca-C/Luis García Cerceda-Paseo del Club Deportivo-Avda. Juan Antonio Samaranch Torelló-Camino de Alcorcón-C/Antonio Becerril-Ctra. Carabanchel-Pza. Padre Vallet.",687
688,"Pozuelo de Alarcón, Spain",88000,40.4475272,-3.8074152,EXPOSICIÓN AUTOBÚS,"Exposición de un autobús híbrido de última generación.

De 11:00 a 14:00. Plaza Padre Vallet.",688
689,"Pozuelo de Alarcón, Spain",88000,40.4475272,-3.8074152,ZUMOS SOBRE RUEDAS: PEDALEA Y REFRÉSCATE,"Una alternativa ecológica, ya que prescindiendo de la energía eléctrica y aprovechando la energía metabólica del cuerpo durante el pedaleo, los participantes van a poder preparar su propio zumo.

De 11:00 a 14:00. Plaza Padre Vallet.",689
690,"Prats i Sansor, Spain",265,42.3644228,1.83671,CAMINADA POPULAR,No description available,690
691,"Preixana, Spain",400,41.607738,1.0382669,popular bike ride,popular bike ride with the families attendin to the school,691
