ID,secondary_result,secondary_classification,secondary_score,Professionals/Policymakers,General Audience,Children/Schools
541,"{'sequence': ""This is an event called '12 workshops of 1h 30min in 6 schools and in 3 days.', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: '- Arrival and assembly (15 min)\r\n- Informative session on shared public space (20 min): Explain\r\nThe concepts and benefits of the shared use of public space,\r\nhighlighting successful examples of other cities.\r\n- Bicycle maintenance workshop (50 min): basic instructions\r\nTo maintain and repair bicycles.\r\n- Talk about sustainable mobility (20 min): talk about benefits\r\nenvironmental and health of the use of sustainable means of transport.\r\n- Disassembly (15 min)'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.4823557734489441, 0.4423404932022095, 0.07530368864536285]}",General Audience,0.4823557734489441,0.07530368864536285,0.4823557734489441,0.4423404932022095
545,"{'sequence': ""This is an event called 'Shared public space workshop', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Workshop with young people to address the different types of mobility and intermodality in transport.'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.512168824672699, 0.46514180302619934, 0.022689349949359894]}",Children/Schools,0.512168824672699,0.022689349949359894,0.46514180302619934,0.512168824672699
546,"{'sequence': ""This is an event called 'Poli Paco Park, family activity by bicycle', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'For the promotion of safe cycling mobility and empathize with the rest of the road users, road education workshops will be held in closed circuit for this and awareness of the different uses of the public space.'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.733660876750946, 0.2581711411476135, 0.008167951367795467]}",General Audience,0.733660876750946,0.008167951367795467,0.733660876750946,0.2581711411476135
559,"{'sequence': ""This is an event called 'Day Presentation PHASE Proposals Plan Mobility', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Presentation of the work done so far of the Sustainable Urban Mobility Plan of Martorell (PMUS), PHASE PHASES'"", 'labels': ['This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.5236309766769409, 0.3692921996116638, 0.1070767492055893]}",Professionals/Policymakers,0.5236309766769409,0.5236309766769409,0.3692921996116638,0.1070767492055893
563,"{'sequence': 'This is an event called \'Workshops ""a bike +""\', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: \'Cycling skill training in schools\'', 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.724396288394928, 0.22615906596183777, 0.04944470897316933]}",Children/Schools,0.724396288394928,0.04944470897316933,0.22615906596183777,0.724396288394928
564,"{'sequence': 'This is an event called \'Workshop ""The bicycle my first vehicle""\', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: \'Mobility training in different schools\'', 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.6247120499610901, 0.3028686046600342, 0.07241936028003693]}",Children/Schools,0.6247120499610901,0.07241936028003693,0.3028686046600342,0.6247120499610901
565,"{'sequence': ""This is an event called 'Electric mobility dynamics', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.48143458366394043, 0.4183027148246765, 0.10026272386312485]}",General Audience,0.4814345836639404,0.4183027148246765,0.48143458366394043,0.10026272386312485
567,"{'sequence': ""This is an event called 'Day to share police experience of mobility', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Day: Day where the different works linked to the local police that are being developed in other municipalities for sustainable mobility, accompanied by other professionals related to this subject will be exhibited.'"", 'labels': ['This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.6043567657470703, 0.26567986607551575, 0.12996333837509155]}",Professionals/Policymakers,0.6043567657470703,0.6043567657470703,0.26567986607551575,0.12996333837509155
570,"{'sequence': ""This is an event called 'Bicycle workshop', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'We encourage bike transport to school through new supports for them and giving priority to those who arrive in this environment.\r\nWorkshop on repair, maintenance and care of our bicycles.'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.6029984951019287, 0.31289997696876526, 0.08410153537988663]}",General Audience,0.6029984951019287,0.08410153537988663,0.6029984951019287,0.31289997696876526
575,"{'sequence': ""This is an event called 'Sustainable mobility gives us play (from 4-5 years old / family audience)', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.5918771028518677, 0.37390705943107605, 0.034215886145830154]}",Children/Schools,0.5918771028518677,0.034215886145830154,0.37390705943107605,0.5918771028518677
576,"{'sequence': ""This is an event called 'Gincana bike skills (7 to 12 years', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.7441661953926086, 0.16539695858955383, 0.09043681621551514]}",Children/Schools,0.7441661953926086,0.09043681621551514,0.16539695858955383,0.7441661953926086
578,"{'sequence': ""This is an event called 'Calm has little', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.4769182503223419, 0.3380911946296692, 0.18499062955379486]}",General Audience,0.4769182503223419,0.3380911946296692,0.4769182503223419,0.18499062955379486
581,"{'sequence': ""This is an event called 'ITB (Review and Repair Workshop)', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Practic Bicycles Ready'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.5309333205223083, 0.33918699622154236, 0.12987971305847168]}",General Audience,0.5309333205223083,0.33918699622154236,0.5309333205223083,0.12987971305847168
600,"{'sequence': ""This is an event called 'Stop workshops accidents', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Pas and CD´s workshops where the activity is used, to raise awareness of the little ones, about mobility safety'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.7842056751251221, 0.21043245494365692, 0.005361881107091904]}",Children/Schools,0.7842056751251221,0.005361881107091904,0.21043245494365692,0.7842056751251221
601,"{'sequence': ""This is an event called 'Parking Day', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Children's workshops where the activity is used, to raise awareness of the little ones, on good mobility habits, to reduce pollution'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.8220300674438477, 0.1758045256137848, 0.002165439771488309]}",Children/Schools,0.8220300674438477,0.002165439771488309,0.1758045256137848,0.8220300674438477
602,"{'sequence': ""This is an event called 'Move with the eleven', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Children's workshops where the little'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.5971164703369141, 0.38991186022758484, 0.012971626594662666]}",Children/Schools,0.5971164703369141,0.012971626594662666,0.38991186022758484,0.5971164703369141
603,"{'sequence': ""This is an event called 'Dialogues for reflection', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Dialogues with preteens, to become aware of the obstacles that people with reduced mobility have, in their displacements.'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.6415924429893494, 0.3483126163482666, 0.01009493786841631]}",Children/Schools,0.6415924429893494,0.01009493786841631,0.3483126163482666,0.6415924429893494
605,"{'sequence': ""This is an event called 'MAPFRE Road Education Circuit', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Road Education Circuit, where training will be given for 5 days, in terms of road education, to the youth of the municipality.Subsequently, practice with shot vehicles.'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.7642953395843506, 0.205997034907341, 0.029707614332437515]}",Children/Schools,0.7642953395843506,0.029707614332437515,0.205997034907341,0.7642953395843506
607,"{'sequence': ""This is an event called 'Recommendations in Social Networks', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Recommendations in social networks, by the Municipal Police.'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.6458976864814758, 0.3216630220413208, 0.03243934363126755]}",General Audience,0.6458976864814758,0.3216630220413208,0.6458976864814758,0.03243934363126755
616,"{'sequence': ""This is an event called 'Safe mobility with electric scooters.Personal Mobility Vehicles (VMP)', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Talk in schools in collaboration with the Mossos d'Esquadra of Safe Mobility with electric scooters.Personal mobility vehicles (VMP).'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.4644389748573303, 0.4595071077346802, 0.07605383545160294]}",General Audience,0.4644389748573303,0.07605383545160294,0.4644389748573303,0.4595071077346802
622,"{'sequence': ""This is an event called '2nd edition Awareness Conference Schools', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.585601270198822, 0.27043190598487854, 0.14396680891513824]}",Children/Schools,0.585601270198822,0.14396680891513824,0.27043190598487854,0.585601270198822
623,"{'sequence': ""This is an event called 'Active Bike Workshop', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.5883380174636841, 0.28011763095855713, 0.13154438138008118]}",General Audience,0.5883380174636841,0.28011763095855713,0.5883380174636841,0.13154438138008118
627,"{'sequence': ""This is an event called 'DOCUMENTARY I FINAL DEBAT', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.4596599042415619, 0.36069047451019287, 0.17964968085289001]}",General Audience,0.4596599042415619,0.36069047451019287,0.4596599042415619,0.17964968085289001
629,"{'sequence': ""This is an event called 'Child Circuit of Learning to Circular', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.8234106302261353, 0.12535248696804047, 0.05123689025640488]}",Children/Schools,0.8234106302261353,0.05123689025640488,0.12535248696804047,0.8234106302261353
632,"{'sequence': ""This is an event called 'Canine education to travel by public transport', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'In collaboration with the Canine educators of the Albergue of Animals of Oviedo and La Renfe, this sizes will be taught where the owners will teach to travel with them by train, with techniques to reduce the stress that the trip can cause to the animals.'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.6699414849281311, 0.17548373341560364, 0.15457478165626526]}",General Audience,0.6699414849281311,0.15457478165626526,0.6699414849281311,0.17548373341560364
638,"{'sequence': ""This is an event called 'Environmental activities', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Education activities in the educational centers of Paiporta to promote sustainable mobility, energy savings and healthy life'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.5001328587532043, 0.44715407490730286, 0.052713122218847275]}",Children/Schools,0.5001328587532043,0.052713122218847275,0.44715407490730286,0.5001328587532043
648,"{'sequence': 'This is an event called \'Workshop ""Decorate bike baskets""\', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: \'Children\'s workshop that is included in the programming of the Environmental Play of La Molinada Park and which will consist of the decoration of cardboard baskets for bicycles and electric scooters, with the aim of promoting active mobility with these means\'', 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.6711298823356628, 0.3121602535247803, 0.016709867864847183]}",Children/Schools,0.6711298823356628,0.016709867864847183,0.3121602535247803,0.6711298823356628
649,"{'sequence': ""This is an event called 'Programción without 2024', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Programción without 2024'"", 'labels': ['This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.524987518787384, 0.4251633584499359, 0.04984912648797035]}",Professionals/Policymakers,0.524987518787384,0.524987518787384,0.4251633584499359,0.04984912648797035
650,"{'sequence': ""This is an event called 'Mobility Week, Move in Parets del Vallès - Bike skill gymkhana (schools)', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Monday 16 \r\nDr.Trueta from 9.15 to 12.15 h\r\n• Bike skill gymkhana (schools)'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.571140706539154, 0.2979668378829956, 0.13089244067668915]}",General Audience,0.571140706539154,0.13089244067668915,0.571140706539154,0.2979668378829956
654,"{'sequence': ""This is an event called 'Morning Day Without Cars', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'DIMEGE 22 \r\n• Morning with workshops for the little ones (construction of solar vehicles) talks on the purchase of electric vehicles, the presence of associations that promote the hike, etc ...'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.5614524483680725, 0.41166952252388, 0.026877934113144875]}",General Audience,0.5614524483680725,0.026877934113144875,0.5614524483680725,0.41166952252388
656,"{'sequence': ""This is an event called 'Student Parents/Mothers Talks about their professions related to the transport sector', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Talks held in both public schools in the town, where parents of students who dedicate themselves to the transport sector, in their different areas of transport, such as: of people, goods, dangerous goods, emergencies, etc., etc.Expose what their daily activities are and what your profession entails in relation to sustainable mobility and in its sustainability over time.'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.9228969812393188, 0.07044987380504608, 0.00665311561897397]}",Children/Schools,0.9228969812393188,0.00665311561897397,0.07044987380504608,0.9228969812393188
660,"{'sequence': 'This is an event called \'By bike without age\', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: \'Conducting a talk and pilot test of the voluntary project ""by bike without age"" consisting of the transport of seniors in Tricycle by volunteers\'', 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.8336164951324463, 0.14247938990592957, 0.02390415407717228]}",General Audience,0.8336164951324463,0.14247938990592957,0.8336164951324463,0.02390415407717228
664,"{'sequence': ""This is an event called 'Bicycle and VMP Safe Circulation Courses', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'The purpose was that the participants acquire knowledge about circulation standards and the necessary skills to move by bicycle through the city safely.\r\nThey will be taught in schools in the municipality of Ponferrada, and in the afternoon to adult groups.'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.8737654685974121, 0.06539830565452576, 0.06083628535270691]}",General Audience,0.8737654685974121,0.06083628535270691,0.8737654685974121,0.06539830565452576
665,"{'sequence': ""This is an event called 'Explanatory Days Urban Transport.', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Talks taught by personnel of the Municipal Transport Service of Ponferrada to students of schools.The objective is to promote, disseminate and encourage students the importance of public transport in the city, the advantages of its use.'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.9390836358070374, 0.05501407012343407, 0.005902291741222143]}",Children/Schools,0.9390836358070374,0.005902291741222143,0.05501407012343407,0.9390836358070374
675,"{'sequence': ""This is an event called 'Ecovial circuit inauguration', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Inauguration of the Ecovial Circuit.Presentation of the road education circuit and management of personal mobility vehicles of the Adolfo Suárez Forest Park.This innovative didactic circuit, integrated into a natural space, is intended to carry out bicycle management and driving practices, skates or other personal mobility vehicles, demonstrating that it is possible to share our public space safely, comfortable and pleasantly among thepedestrians and the different transport modalities. \r\nThe Ecovial Circuit, the first of its characteristics, wants to promote mobility not only safe, but also healthy and responsible with the environment;For this, the route includes information about the value of the natural environment.The initiative has collaborated Metro Luchy west;The circuit will support the different educational activities that have been organized jointly for the promotion of more sustainable mobility.'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.6984419822692871, 0.2005518525838852, 0.10100618004798889]}",General Audience,0.6984419822692871,0.10100618004798889,0.6984419822692871,0.2005518525838852
685,"{'sequence': ""This is an event called 'Taller alforges', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'With the available merchandise, conducting an saddlebag workshop for the little ones'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.6129661798477173, 0.3772788941860199, 0.009754909202456474]}",Children/Schools,0.6129661798477173,0.009754909202456474,0.3772788941860199,0.6129661798477173
686,"{'sequence': 'This is an event called \'TEACHING COMPOSMISE WITH ROAD EDUCATION\', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: \'A document called ""Teaching Commitment to Road Education"" has been created with the objective of creating road culture, dynamized by teachers and consisting of an A3 poster placed in classrooms with basic child safety indications in houses houses-collegio-House, such as pedestrians, passengers or bicycle or scooters drivers.The City Council will facilitate the posters to work in the classrooms.The objective is to work it with the frequency that the teachers create convenient just before leaving at 2pm with a duration of the activity of 1-2 minutes.The daily work in this subject will create a road consciousness that children will transmit to their families naturally, in this way we begin a work of creation of road culture\'', 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.7622728943824768, 0.16668280959129333, 0.07104430347681046]}",Children/Schools,0.7622728943824768,0.07104430347681046,0.16668280959129333,0.7622728943824768
